id,name,label,address,add_time,cc_email,owner_id,company_id,first_char,owner_name,picture_id,visible_to,active_flag,category_id,delete_time,files_count,notes_count,update_time,country_code,people_count,address_route,address_country,followers_count,won_deals_count,activities_count,address_locality,last_activity_id,lost_deals_count,next_activity_id,open_deals_count,address_subpremise,closed_deals_count,last_activity_date,next_activity_date,next_activity_time,address_postal_code,address_sublocality,email_messages_count,address_street_number,done_activities_count,related_won_deals_count,undone_activities_count,related_lost_deals_count,related_open_deals_count,address_formatted_address,address_admin_area_level_1,address_admin_area_level_2,related_closed_deals_count
644,Sonde,,"810 396-11th Ave SW  Calgary, AB T2R 0C5 Canada",2016-05-19 17:18:33,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,s,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
645,Spartan Energy Corp,,"500, 850 2nd St SW  Calgary, AB T2P 0R8 ",2016-05-19 17:18:33,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417400, ""name"": ""Rich Pulles"", ""email"": ""rich@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a346ee1145e4cd3dbd98d01dd329369a"", ""active_flag"": false, ""value"": 1417400}",549622,s,Rich Pulles,,3,True,,,2,0,2022-01-04 16:04:22,,1,,,2,0,43,,14247.0,0,,0,,0,2018-09-10,,,,,0,,43,0,0,0,0,,,,0
646,Spartan Oil Corp,,"1400, 606 4th St SW  Calgary, AB T2P 1T1 ",2016-05-19 17:18:33,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417400, ""name"": ""Rich Pulles"", ""email"": ""rich@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a346ee1145e4cd3dbd98d01dd329369a"", ""active_flag"": false, ""value"": 1417400}",549622,s,Rich Pulles,,3,True,,,4,0,2022-01-04 16:04:20,,1,,,2,0,26,,12287.0,0,,0,,0,2018-05-14,,,,,0,,26,0,0,0,0,,,,0
647,Spectrum Resource Group Inc.,,"Box 1270, 204 Main Street  Carlyle, SK S0C 0R0",2016-05-19 17:18:33,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417405, ""name"": ""Dan Schlosser"", ""email"": ""dschlosser@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""c8fb8c22c9c04bca9202e2ef61f0582b"", ""active_flag"": false, ""value"": 1417405}",549622,s,Dan Schlosser,,3,True,,,0,1,2022-01-04 16:04:19,,1,,,1,0,2,,8401.0,0,,0,,0,2017-10-13,,,,,1,,2,0,0,0,0,,,,0
648,Spry2 Energy Inc.,,"1900 - 407 - 2 Street SW  Calgary, AB T2P 2Y3 ",2016-05-19 17:18:33,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417395, ""name"": ""Calvin Ross"", ""email"": ""calvin@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a751d34f863a47653e71de684ed85395"", ""active_flag"": false, ""value"": 1417395}",549622,s,Calvin Ross,,3,True,,,6,4,2022-01-04 16:04:04,,3,,,2,0,13,,2893.0,0,,0,,0,2016-11-23,,,,,0,,13,0,0,0,0,,,,0
649,Spyglass Resources Corp,,"1700, 250 - 2nd St SW  Calgary, AB T2P 0C1 ",2016-05-19 17:18:33,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,s,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
650,"Spur Resources, LTD",,"1200-332 6 Ave SW  Calgary, AB T2P 2M6 Canada",2016-05-19 17:18:33,ncsmultistagellc@pipedrivemail.com,"{""id"": 10028912, ""name"": ""Chris Miller"", ""email"": ""cmiller@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""9583e72161a78534948d9bfed3ea5c04"", ""active_flag"": false, ""value"": 10028912}",549622,s,Chris Miller,,3,True,,,2,2,2023-12-08 13:54:33,,1,,,2,0,14,,15454.0,0,,0,,0,2018-10-03,,,,,2,,14,0,0,0,0,,,,0
651,"Steppe Petroleum, Inc.",,"450, 440 2nd Ave SW  Calgary, AB T2P 5E9 ",2016-05-19 17:18:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417400, ""name"": ""Rich Pulles"", ""email"": ""rich@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a346ee1145e4cd3dbd98d01dd329369a"", ""active_flag"": false, ""value"": 1417400}",549622,s,Rich Pulles,,3,True,,,0,0,2016-12-06 23:17:16,,0,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
653,Striker Exploration,,"1250-645 7th Ave SW  Calgary, AB T2P 4G8 ",2016-05-19 17:18:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417395, ""name"": ""Calvin Ross"", ""email"": ""calvin@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a751d34f863a47653e71de684ed85395"", ""active_flag"": false, ""value"": 1417395}",549622,s,Calvin Ross,,3,True,,,0,0,2016-05-26 15:13:12,,0,7 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2P 0Y9,,0,645,0,0,0,0,0,"645 7 Ave SW, Calgary, AB T2P 0Y9, Canada",Alberta,Division No. 6,0
654,Surge Energy,,,2016-05-19 17:18:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 6364667, ""name"": ""Brandon Gowisnock"", ""email"": ""bgowisnock@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 6364667}",549622,s,Brandon Gowisnock,,3,True,,,15,13,2023-06-21 14:08:33,,3,,,5,0,80,,31971.0,0,,0,,0,2021-02-01,,,,,0,,80,0,0,0,0,,,,0
655,Talisman Energy,,"888-3rd St SW, Suite 3400  Calgary, AB T2P 5C5 Canada",2016-05-19 17:18:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 2246484, ""name"": ""Jordan Klassen"", ""email"": ""jklassen@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 2246484}",549622,t,Jordan Klassen,,3,True,,,0,0,2017-03-17 22:06:57,,0,3 Street Southwest,Canada,0,0,0,Calgary,,0,,0,3400,0,,,,T2P 1C9,,0,888,0,0,0,0,0,"888 3 St SW #3400, Calgary, AB T2P 1C9, Canada",Alberta,Division No. 6,0
656,Summerland Energy Inc.,,"1000, 500-4th Avenue SW  Calgary, AB T2P 2V6 ",2016-05-19 17:18:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 10028912, ""name"": ""Chris Miller"", ""email"": ""cmiller@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""9583e72161a78534948d9bfed3ea5c04"", ""active_flag"": false, ""value"": 10028912}",549622,s,Chris Miller,,3,True,,,1,1,2022-01-04 16:04:14,,0,4 Avenue Southwest,Canada,2,0,4,Calgary,6445.0,0,,0,,0,2017-05-30,,,T2P 2V6,,0,500,4,0,0,0,0,"500 4 Ave SW, Calgary, AB T2P 2V6, Canada",Alberta,Division No. 6,0
658,TAQA,23248.0,,2016-05-19 17:18:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417415, ""name"": ""Jesse Powell"", ""email"": ""jessep@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""272a1f7f107375f69ed8f42328ca9d30"", ""active_flag"": true, ""value"": 1417415}",549622,t,Jesse Powell,,3,True,,,1,4,2023-12-08 13:54:48,,8,,,2,0,102,,28718.0,0,13768.0,0,,0,2020-06-08,2018-08-20,,,,8,,99,0,3,0,0,,,,0
659,Tetonka Resources Inc,,"Suite 2600, 144 - 4th Ave SW  Calgary, AB T2J 5W9 ",2016-05-19 17:18:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,t,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
661,TimberRock Energy Corp,,"1500, 140 - 4th Ave SW  Calgary, AB T2P 3N3",2016-05-19 17:18:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 11440623, ""name"": ""Brennan Strasky"", ""email"": ""bstrasky@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""00ef195c44ae03cc51f4a32f9254e69b"", ""active_flag"": false, ""value"": 11440623}",549622,t,Brennan Strasky,,3,True,,,1,3,2023-12-08 13:54:40,,3,4 Avenue Southwest,Canada,5,0,60,Calgary,29497.0,0,9638.0,0,1500,0,2020-07-06,2018-01-08,,T2P 0H5,,21,140,56,0,4,0,0,"1500-140 4 Ave SW, Calgary, AB T2P 0H5, Canada",Alberta,Division No. 6,0
662,Titanium Tubing Technology Ltd,,"Box 2062  Lloydminster, AB T9V 3C3 ",2016-05-19 17:18:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,t,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
663,Torc Oil & Gas,,"312, 522 11th Ave SW  Calgary, AB T2R 0C8 Canada",2016-05-19 17:18:35,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417415, ""name"": ""Jesse Powell"", ""email"": ""jessep@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""272a1f7f107375f69ed8f42328ca9d30"", ""active_flag"": true, ""value"": 1417415}",549622,t,Jesse Powell,,3,True,,,0,4,2022-01-04 16:04:24,,8,11 Avenue Southwest,Canada,2,0,75,Calgary,30785.0,0,10140.0,0,,0,2020-10-06,2018-01-29,16:45:00,T2R 3P2,,0,522,68,0,7,0,0,"522 11 Ave SW, Calgary, AB T2R 3P2, Canada",Alberta,Division No. 6,0
664,Traverse Energy LTD,,"780, 839-5 Ave SW  Calgary, AB T2P 3C8 ",2016-05-19 17:18:35,ncsmultistagellc@pipedrivemail.com,"{""id"": 10028912, ""name"": ""Chris Miller"", ""email"": ""cmiller@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""9583e72161a78534948d9bfed3ea5c04"", ""active_flag"": false, ""value"": 10028912}",549622,t,Chris Miller,,3,True,,,0,1,2022-01-04 16:04:10,,1,5 Avenue Southwest,Canada,2,0,24,Calgary,15232.0,0,,0,,0,2018-09-21,,,T2P 3C8,,0,839,24,0,0,0,0,"839 5 Ave SW, Calgary, AB T2P 3C8, Canada",Alberta,Division No. 6,0
665,Toro Oil & Gas Ltd,,"2200, 250 5th St SW  Calgary, AB T2P 0R4 ",2016-05-19 17:18:35,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,t,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,5 Street Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2P 0R4,,0,250,0,0,0,0,0,"250 5 St SW, Calgary, AB T2P 0R4, Canada",Alberta,Division No. 6,0
666,Tourmaline Oil Corp.,,"3700, 250 - 6 Ave, SW  Calgary, AB T2P 3H7 Canada",2016-05-19 17:18:35,ncsmultistagellc@pipedrivemail.com,"{""id"": 10028912, ""name"": ""Chris Miller"", ""email"": ""cmiller@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""9583e72161a78534948d9bfed3ea5c04"", ""active_flag"": false, ""value"": 10028912}",549622,t,Chris Miller,,3,True,,,1,17,2023-12-08 13:54:44,,12,6 Avenue Southwest,Canada,5,0,98,Calgary,19930.0,0,,0,,0,2019-06-11,,,T2P 3H7,,11,250,98,0,0,0,0,"250 6 Ave SW, Calgary, AB T2P 3H7, Canada",Alberta,Division No. 6,0
667,TriOil Resources LTD,,"400, 850 - 2nd St SW  Calgary, AB T2P 0R8 ",2016-05-19 17:18:35,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,t,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,2 Street Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2P 1B7,,0,850,0,0,0,0,0,"850 2 St SW, Calgary, AB T2P 1B7, Canada",Alberta,Division No. 6,0
668,Triaxon Oil Operations Ltd.,,"#300, 1202 - 1st Street S.W.  Calgary, AB T2W 3Z7 Canada",2016-05-19 17:18:35,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417395, ""name"": ""Calvin Ross"", ""email"": ""calvin@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a751d34f863a47653e71de684ed85395"", ""active_flag"": false, ""value"": 1417395}",549622,t,Calvin Ross,,3,True,,,0,0,2016-05-26 15:13:12,,0,,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2W 3Z7,,0,,0,0,0,0,0,"Calgary, AB T2W 3Z7, Canada",Alberta,Division No. 6,0
669,Tundra Oil & Gas Partnership,,"PO Box 1960  Virden, MB R0M 2C0 Canada",2016-05-19 17:18:35,ncsmultistagellc@pipedrivemail.com,"{""id"": 2901018, ""name"": ""Curtis Blanchette"", ""email"": ""curtis@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 2901018}",549622,t,Curtis Blanchette,,3,True,,,8,4,2023-12-08 13:54:53,,5,,Canada,3,0,58,Virden,18030.0,0,18444.0,0,,0,2019-02-04,2019-03-15,,,,8,,57,0,1,0,0,"Virden, MB R0M, Canada",Manitoba,Division No. 6,0
670,Tristar Management,,"#800 815-8th Ave SW  Calgary, AB T2P 3P1 Canada",2016-05-19 17:18:35,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417400, ""name"": ""Rich Pulles"", ""email"": ""rich@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a346ee1145e4cd3dbd98d01dd329369a"", ""active_flag"": false, ""value"": 1417400}",549622,t,Rich Pulles,,3,True,,,0,0,2022-01-04 16:03:54,,1,8 Avenue Southwest,Canada,2,0,17,Calgary,9129.0,0,,0,800,0,2017-12-05,,,T2P 2T4,,0,815,17,0,0,0,0,"815 8 Ave SW #800, Calgary, AB T2P 2T4, Canada",Alberta,Division No. 6,0
673,Vermilion Energy Inc.,,"3500, 520-3 Ave SW  Calgary, AB T2P 0J4 ",2016-05-19 17:18:35,ncsmultistagellc@pipedrivemail.com,"{""id"": 5667256, ""name"": ""Tyler Sanden"", ""email"": ""tsanden@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""e67d3eecfd622867138042d6790ee288"", ""active_flag"": false, ""value"": 5667256}",549622,v,Tyler Sanden,,3,True,,,4,9,2023-12-08 13:54:36,,16,,,4,0,179,,30411.0,0,31155.0,1,,0,2020-08-21,2020-10-22,,,,316,,178,0,1,0,0,,,,0
674,Villanova 4 Oil Corp,,"2530 Sandra Schmirler Way  Regina, SK S4W 0M7 ",2016-05-19 17:18:35,ncsmultistagellc@pipedrivemail.com,"{""id"": 2246484, ""name"": ""Jordan Klassen"", ""email"": ""jklassen@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 2246484}",549622,v,Jordan Klassen,,3,True,,,2,3,2022-01-04 16:04:10,,0,,,2,0,12,,7591.0,0,,0,,0,2017-08-10,,,,,0,,12,0,0,0,0,,,,0
675,Virginia Hills Oil Corp,,"1500, Bow Valley Square I 202 6th Ave SW Calgary, AB T2P 2R9 ",2016-05-19 17:18:35,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417400, ""name"": ""Rich Pulles"", ""email"": ""rich@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a346ee1145e4cd3dbd98d01dd329369a"", ""active_flag"": false, ""value"": 1417400}",549622,v,Rich Pulles,,3,True,,,0,1,2022-01-04 16:04:08,,2,,,2,0,4,,1472.0,0,,0,,0,2016-08-31,,,,,0,,4,0,0,0,0,,,,0
676,Vital Energy Inc.,,"940 6 Ave SW, Calgary, AB T2P 3T1, Canada",2016-05-19 17:18:35,ncsmultistagellc@pipedrivemail.com,"{""id"": 792646, ""name"": ""Darcy Fairbrother"", ""email"": ""darcy@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""9fc32bec868c01743496e66185b01ab1"", ""active_flag"": false, ""value"": 792646}",549622,v,Darcy Fairbrother,,3,True,,,1,1,2022-01-04 16:04:19,,2,6 Avenue Southwest,Canada,2,0,46,Calgary,21930.0,0,,0,,0,2019-08-27,,,T2P 3T1,,4,940,46,0,0,0,0,"940 6 Ave SW, Calgary, AB T2P 3T1, Canada",Alberta,Division No. 6,0
677,Westbrick Energy LTD,,"2500, 255- 5 AVE SW  Calgary, AB T2P 3G6 ",2016-05-19 17:18:36,ncsmultistagellc@pipedrivemail.com,"{""id"": 10028912, ""name"": ""Chris Miller"", ""email"": ""cmiller@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""9583e72161a78534948d9bfed3ea5c04"", ""active_flag"": false, ""value"": 10028912}",549622,w,Chris Miller,,3,True,,,9,10,2023-12-08 13:54:36,,11,5 Avenue Southwest,Canada,2,0,57,Calgary,19317.0,0,18763.0,0,,0,2019-04-25,2019-03-14,17:00:00,T2P 3G6,,42,255,55,0,2,0,0,"255 5 Ave SW, Calgary, AB T2P 3G6, Canada",Alberta,Division No. 6,0
678,Westman Exploration Ltd,,"250-1414-8th St SW  Calgary, AB T2R 1J6 Canada",2016-05-19 17:18:36,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,w,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,8 Street Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2R 1J6,,0,1414,0,0,0,0,0,"1414 8 St SW, Calgary, AB T2R 1J6, Canada",Alberta,Division No. 6,0
679,"Williston Hunter Canada, Inc.",,"2200, 444 - 5th Ave SW  Calgary, AB T2P 2T8 Canada",2016-05-19 17:18:36,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,w,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,5 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2P 2T8,,0,444,0,0,0,0,0,"444 5 Ave SW, Calgary, AB T2P 2T8, Canada",Alberta,Division No. 6,0
680,White North Energy,,"409, 100 - 4th Ave. S.W.  Calgary, AB T2P 3N2 Canada",2016-05-19 17:18:36,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,w,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,4 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2P 3N2,,0,100,0,0,0,0,0,"100 4 Ave SW, Calgary, AB T2P 3N2, Canada",Alberta,Division No. 6,0
682,"Wolf Coulee Resources, Inc.",,"450, 736 - 8th Ave SW  Calgary, AB T2P 1H4 ",2016-05-19 17:18:36,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417395, ""name"": ""Calvin Ross"", ""email"": ""calvin@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a751d34f863a47653e71de684ed85395"", ""active_flag"": false, ""value"": 1417395}",549622,w,Calvin Ross,,3,True,,,0,0,2016-05-26 15:13:12,,0,8 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,T2P 1H4,,0,736,0,0,0,0,0,"736 8 Ave SW, Calgary, AB T2P 1H4, Canada",Alberta,Division No. 6,0
683,"Wyatt Oil & Gas, Inc.",,"1410, 396-11th Ave SW  Calgary, AB T2R 0C5 ",2016-05-19 17:18:36,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,w,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,11 Avenue Southwest,Canada,0,0,0,Calgary,,0,,0,,0,,,,,,0,396,0,0,0,0,0,"396 11 Ave SW, Calgary, AB T2R, Canada",Alberta,Division No. 6,0
684,Yangarra Resources LTD,23248.0,"#1530, 715 - 5 Avenue SW  Calgary, AB T2P 2X6 ",2016-05-19 17:18:36,ncsmultistagellc@pipedrivemail.com,"{""id"": 9079430, ""name"": ""Aaron Nemish"", ""email"": ""anemish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""d3057e045a682796ef6cb07f3b9de010"", ""active_flag"": false, ""value"": 9079430}",549622,y,Aaron Nemish,,3,True,,,13,8,2023-12-08 13:55:08,,7,5 Avenue Southwest,Canada,2,0,88,Calgary,20593.0,0,18453.0,0,1530,0,2019-06-18,2019-02-22,17:45:00,T2P 2X6,,46,715,87,0,1,0,0,"715 5 Ave SW #1530, Calgary, AB T2P 2X6, Canada",Alberta,Division No. 6,0
685,Zargon Oil & Gas Ltd.,,"c/o Codeco Consulting Inc. 200, 717-7th Ave SW Calgary, AB T2P 0Z3 Canada",2016-05-19 17:18:36,ncsmultistagellc@pipedrivemail.com,"{""id"": 1417395, ""name"": ""Calvin Ross"", ""email"": ""calvin@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""a751d34f863a47653e71de684ed85395"", ""active_flag"": false, ""value"": 1417395}",549622,z,Calvin Ross,,3,True,,,0,0,2016-05-26 15:13:12,,0,,,0,0,0,,,0,,0,,0,,,,,,0,,0,0,0,0,0,,,,0
686,Anton Oilfield Services Ltd,,"Modern Logistics Base Chuanshan District ,   China",2016-05-19 17:19:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 8226870, ""name"": ""John McTavish"", ""email"": ""jmctavish@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""10174fa5601a678e78ce34270f9d1d26"", ""active_flag"": false, ""value"": 8226870}",549622,a,John McTavish,,3,True,,,0,0,2019-03-06 16:53:36,,0,,China,0,0,0,Suining,,0,,0,,0,,,,,Chuanshan,0,,0,0,0,0,0,"Chuanshan, Suining, Sichuan, China",Sichuan,,0
687,American Eagle Energy,,"2549 W Main Street Suite 202 Littleton, CO 80120",2016-05-19 17:19:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 3775635, ""name"": ""Derek Ingraham"", ""email"": ""dingraham@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 3775635}",549622,a,Derek Ingraham,,3,True,,,0,0,2018-07-17 22:03:00,,0,West Main Street,United States,0,0,0,Littleton,,0,,0,202,0,,,,80120,,0,2549,0,0,0,0,0,"2549 W Main St #202, Littleton, CO 80120, USA",Colorado,Arapahoe County,0
688,White Star Petroleum LLC,,"PO Box 54526  Oklahoma City, OK 73142",2016-05-19 17:19:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 1477486, ""name"": ""Scott Dixon"", ""email"": ""sdixon@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""b05c593d0f27107fc31ba5b5d0e0a7f0"", ""active_flag"": true, ""value"": 1477486}",549622,w,Scott Dixon,,3,True,,,0,1,2020-04-22 16:47:20,,0,,,1,0,2,,16759.0,0,,0,,0,2018-11-07,,,,,0,,2,0,0,0,0,,,,0
689,Aethon Energy Operating LLC,,"5910 N Central Expressway Suite 1520 Dallas, TX 75206",2016-05-19 17:19:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 6364667, ""name"": ""Brandon Gowisnock"", ""email"": ""bgowisnock@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 6364667}",549622,a,Brandon Gowisnock,,3,True,,,7,12,2023-12-08 13:54:37,,7,,,5,0,43,,34071.0,3,27601.0,4,,3,2022-01-24,2020-04-27,,,,3,,40,0,3,0,0,,,,0
692,Apache,,,2016-05-19 17:19:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 3157332, ""name"": ""Nick Jones"", ""email"": ""njones@spectrumtracer.com"", ""has_pic"": 1, ""pic_hash"": ""53240b634b1a234c7bf21850c9316a9f"", ""active_flag"": true, ""value"": 3157332}",549622,a,Nick Jones,,3,True,,,6,22,2023-12-08 13:54:44,,43,,,2,12,175,,32511.0,9,16855.0,5,,21,2021-04-13,2018-11-09,15:00:00,,,8,,170,0,5,0,0,,,,0
693,Arabella Petroleum,,"500 W Texas Ave Suite 1450 Midland, TX 79701",2016-05-19 17:19:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 3775635, ""name"": ""Derek Ingraham"", ""email"": ""dingraham@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 3775635}",549622,a,Derek Ingraham,,3,True,,,0,0,2018-07-17 22:03:01,,1,West Texas Avenue,United States,0,0,0,Midland,,0,,0,1450,0,,,,79701,,0,500,0,0,0,0,0,"500 W Texas Ave #1450, Midland, TX 79701, USA",Texas,Midland County,0
694,Arris Petroleum Corporation,,"950 17th St Suite 1050  Denver, CO 80202",2016-05-19 17:19:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 5296451, ""name"": ""Tom Faurot"", ""email"": ""tfaurot@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 5296451}",549622,a,Tom Faurot,,3,True,,,0,6,2020-07-28 22:05:21,,2,17th Street,United States,0,0,6,Denver,4824.0,0,,0,1050,0,2017-02-27,,,80202,,0,950,6,0,0,0,0,"U.S. Bank Tower, 950 17th St #1050, Denver, CO 80202, USA",Colorado,Denver County,0
696,"BC Operating, Inc.",,"4000 N Big Spring Ste 310  Midland, TX 79705",2016-05-19 17:19:34,ncsmultistagellc@pipedrivemail.com,"{""id"": 3775635, ""name"": ""Derek Ingraham"", ""email"": ""dingraham@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": false, ""value"": 3775635}",549622,b,Derek Ingraham,,3,True,,,0,1,2023-12-08 13:54:19,,3,North Big Spring Street,United States,1,0,38,Midland,6022.0,0,3477.0,0,310,0,2017-04-27,2016-12-22,,79705,,2,4000,37,0,1,0,0,"4000 N Big Spring St #310, Midland, TX 79705, USA",Texas,Midland County,0
