id,name,label,address,add_time,cc_email,owner_id,company_id,first_char,owner_name,picture_id,visible_to,active_flag,category_id,delete_time,files_count,notes_count,update_time,country_code,people_count,address_route,address_country,followers_count,won_deals_count,activities_count,address_locality,last_activity_id,lost_deals_count,next_activity_id,open_deals_count,address_subpremise,closed_deals_count,last_activity_date,next_activity_date,next_activity_time,address_postal_code,address_sublocality,email_messages_count,address_street_number,done_activities_count,related_won_deals_count,undone_activities_count,related_lost_deals_count,related_open_deals_count,address_formatted_address,address_admin_area_level_1,address_admin_area_level_2,related_closed_deals_count
556,"Journey Energy, Inc.",,"517 10th Avenue Southwest, Calgary, AB T2R 0A8, Canada",2016-05-19 17:18:26,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,j,API Admin (Do Not Delete),,3,True,,,4,1,2023-08-28 21:09:42,,2,10 Avenue Southwest,Canada,2,2,33,Calgary,17639.0,1,,7,,5,2019-02-11,,,T2R 0A8,,0,517,33,0,0,0,0,"517 10 Ave SW, Calgary, AB T2R 0A8, Canada",Alberta,Division No. 6,0
563,Leucrotta Exploration Inc,,"700, 639-5th Ave SW  Calgart, AB T2P 0M9 ",2016-05-19 17:18:27,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,l,API Admin (Do Not Delete),,3,True,,,1,7,2023-12-08 09:20:51,,5,5 Avenue Southwest,Canada,3,0,17,Calgary,31154.0,7,,7,700,10,2020-11-02,,,T2P 0M9,,27,639,17,0,0,0,0,"639 5 Ave SW #700, Calgary, AB T2P 0M9, Canada",Alberta,Division No. 6,0
565,Long Run Exploration Ltd.,,"400-250 2nd St SW  Calgary, AB T2P 0C1 ",2016-05-19 17:18:27,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,l,API Admin (Do Not Delete),,3,True,,,0,1,2021-08-20 18:25:51,,3,2 Street Southwest,Canada,3,0,6,Calgary,15302.0,1,,2,,2,2018-10-01,,,T2P 0C1,,0,250,6,0,0,0,0,"250 2 St SW, Calgary, AB T2P 0C1, Canada",Alberta,Division No. 6,0
569,Manitok Energy Inc.,,"Suite 700, 444 7th Avenue SW, Calgary, AB, T2P 0X8",2016-05-19 17:18:27,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,m,API Admin (Do Not Delete),,3,True,,,0,2,2021-02-12 21:07:10,,1,7 Avenue Southwest,Canada,1,2,27,Calgary,9500.0,2,2751.0,0,700,8,2018-01-02,2016-10-31,14:00:00,T2P 0X8,,0,444,26,0,1,0,0,"444 7 Ave SW #700, Calgary, AB T2P 0X8, Canada",Alberta,Division No. 6,0
570,Mancal Energy Inc.,,"P.O. Box 2526 Station 'M'  Calgary, AB T2P 5G2 Canada",2016-05-19 17:18:27,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,m,API Admin (Do Not Delete),,3,True,,,8,4,2023-12-07 17:11:15,,2,,Canada,2,7,37,Calgary,27848.0,13,2748.0,19,,29,2020-05-11,2016-10-27,14:00:00,,,0,,35,0,2,0,0,"EB 6 Street SW CTrain Station, Calgary, AB T2P, Canada",Alberta,Division No. 6,0
576,"Modern Resources, Inc.",,"200, 110 - 8th Ave SW, Calgary, AB T2P 1B3",2016-05-19 17:18:28,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,m,API Admin (Do Not Delete),,3,True,,,0,2,2023-11-29 18:18:08,,1,8 Avenue Southwest,Canada,1,1,26,Calgary,13765.0,2,14120.0,0,200,5,2018-07-23,2018-08-24,,T2P 0W5,,0,110,24,0,2,0,0,"200-110 8 Ave SW, Calgary, AB T2P 0W5, Canada",Alberta,Division No. 6,0
583,NAL Resources,,"1000, 550-6th Ave. SW  Calgary, AB T2P 0S2 Canada",2016-05-19 17:18:28,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,n,API Admin (Do Not Delete),,3,True,,,17,5,2023-12-08 09:19:57,,6,6 Avenue Southwest,Canada,3,2,52,Calgary,18433.0,4,27891.0,0,,11,2020-05-21,2020-08-24,,T2P 0S1,,306,550,50,0,2,0,0,"550 6 Ave SW, Calgary, AB T2P 0S1, Canada",Alberta,Division No. 6,0
592,Northern Blizzard Resources,,"421 7th Avenue Southwest, Calgary, AB T2P 4K9, Canada",2016-05-19 17:18:29,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,n,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 21:10:44,,2,7 Avenue Southwest,Canada,1,0,2,Calgary,858.0,0,,0,,0,2016-07-19,,,T2P 4K9,,0,421,2,0,0,0,0,"421 7 Ave SW, Calgary, AB T2P 4K9, Canada",Alberta,Division No. 6,0
594,Novus Energy Inc.,23247.0,"c/o Codeco 200, 717-7th Ave SW Calgary, AB T2P 0Z3 ",2016-05-19 17:18:29,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,n,API Admin (Do Not Delete),,3,True,,,2,7,2023-11-29 18:12:22,,3,7 Avenue Southwest,Canada,3,1,17,Calgary,28002.0,12,,4,,18,2020-06-29,,,T2P 3H6,,19,717,17,0,0,0,0,"717 7 Ave SW, Calgary, AB T2P 3H6, Canada",Alberta,Division No. 6,0
595,NuVista Energy Ltd.,,"3500 2nd Street Southwest, Southwest Calgary, Calgary, AB T2P 2W2, Canada",2016-05-19 17:18:29,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,n,API Admin (Do Not Delete),,3,True,,,4,10,2023-05-02 19:08:17,,4,2 Street Southwest,Canada,5,9,35,Calgary,15800.0,12,11557.0,17,,29,2018-10-09,2018-06-01,,T2R,,38,3500,33,0,2,0,0,"3500 2 St SW, Calgary, AB T2R, Canada",Alberta,Division No. 6,0
597,Orlen Upstream Canada,,,2016-05-19 17:18:29,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,o,API Admin (Do Not Delete),,3,True,,,29,20,2023-12-08 09:21:51,,18,,,5,31,197,,29164.0,20,15975.0,7,,51,2020-08-11,2018-11-15,,,,1885,,188,0,9,0,0,,,,0
598,Gain Energy Inc.,,"3000, 520 - 3rd Ave SW  Calgary, AB T2P 0R3 ",2016-05-19 17:18:29,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,g,API Admin (Do Not Delete),,3,True,,,7,3,2021-02-12 20:59:28,,3,3 Avenue Southwest,Canada,2,2,28,Calgary,17906.0,4,,1,,12,2019-01-17,,,T2P 0R6,,3,520,28,0,0,0,0,"520 3 Ave SW, Calgary, AB T2P 0R6, Canada",Alberta,Division No. 6,0
600,OpenField Resources Ltd.,,"810, 396-11th Ave. SW  Calgary, AB T2R 0C5 Canada",2016-05-19 17:18:29,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,o,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 21:11:47,,0,11 Avenue Southwest,Canada,1,0,0,Calgary,,0,,2,,0,,,,,,0,396,0,0,0,0,0,"396 11 Ave SW, Calgary, AB T2R, Canada",Alberta,Division No. 6,0
603,Painted Pony Petroleum LTD.,,"736 6th Avenue Southwest, Southwest Calgary, Calgary, AB T2P 3T7, Canada",2016-05-19 17:18:29,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,4,2023-11-29 18:30:19,,4,6 Avenue Southwest,Canada,4,2,47,Calgary,12466.0,6,,0,,15,2019-05-09,,,T2P 3T7,,0,736,47,0,0,0,0,"736 6 Ave SW, Calgary, AB T2P 3T7, Canada",Alberta,Division No. 6,0
608,Pengrowth Energy Corporation,,"2100, 222 - 3rd Ave SW  Calgary, AB T2P  0B4 ",2016-05-19 17:18:30,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 20:31:55,,1,3 Avenue Southwest,Canada,1,0,1,Calgary,4056.0,0,,0,,0,2017-01-18,,,T2P 0B4,,0,222,1,0,0,0,0,"South Tower, 222 3 Ave SW, Calgary, AB T2P 0B4, Canada",Alberta,Division No. 6,0
609,Penn West Petroleum,,"#200 207-9 Ave SW  Calgary, AB T2P 1K3 Canada",2016-05-19 17:18:30,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,22,3,2021-02-12 21:12:57,,3,9 Avenue Southwest,Canada,2,4,23,Calgary,6302.0,0,,0,200,8,2017-05-19,,,T2P 1K3,,0,207,23,0,0,0,0,"207 9 Ave SW #200, Calgary, AB T2P 1K3, Canada",Alberta,Division No. 6,0
611,Perpetual Energy,,"605 5th Avenue Southwest, Calgary, AB T2P 3H5, Canada",2016-05-19 17:18:30,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,4,1,2023-12-08 09:19:56,,1,5 Avenue Southwest,Canada,3,0,14,Calgary,28622.0,3,,1,,5,2020-06-10,,,T2P 3H5,,5,605,14,0,0,0,0,"605 5 Ave SW, Calgary, AB T2P 3H5, Canada",Alberta,Division No. 6,0
614,Petrus Resources,,"240 4th Avenue Southwest, Calgary, AB T2P 4H4, Canada",2016-05-19 17:18:30,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,2,5,2023-12-08 09:23:11,,3,4 Avenue Southwest,Canada,2,24,76,Calgary,21823.0,12,27932.0,5,,44,2020-06-08,2020-08-17,,T2P 4H4,,250,240,74,0,2,0,0,"240 4 Ave SW, Calgary, AB T2P 4H4, Canada",Alberta,Division No. 6,0
617,Polar Star Canadian,," 1900, 700 - 4th Ave SW Calgary, AB T2P 3J4 ",2016-05-19 17:18:31,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 21:14:41,,1,,,2,0,15,,11845.0,1,,0,,2,2018-07-04,,,,,0,,15,0,0,0,0,,,,0
619,Petronas,,,2016-05-19 17:18:31,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,p,API Admin (Do Not Delete),,3,True,,,0,6,2023-12-08 09:19:09,,21,,,6,0,26,,30238.0,8,12884.0,8,,8,2020-08-17,2018-07-05,19:00:00,,,9,,24,0,2,0,0,,,,0
620,Questerre Energy Corp.,,"#1650, 801-6th Ave S. W.  Calgary, AB T2P 3W2 Canada",2016-05-19 17:18:31,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,q,API Admin (Do Not Delete),,3,True,,,0,2,2021-02-12 21:15:17,,2,6 Avenue Southwest,Canada,1,0,5,Calgary,5204.0,1,,0,1650,2,2017-03-21,,,,,0,801,5,0,0,0,0,"801 6 Ave SW #1650, Calgary, AB T2P, Canada",Alberta,Division No. 6,0
627,Rife Resources LTD.,,"144 4th Street Southwest, Southwest Calgary, Calgary, AB T2P, Canada",2016-05-19 17:18:31,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,0,0,2022-11-17 18:43:03,,4,4 Street Southwest,Canada,4,0,7,Calgary,15034.0,4,11256.0,5,,6,2018-09-17,2018-04-03,,,,0,,5,0,2,0,0,"4 St SW, Calgary, AB, Canada",Alberta,Division No. 6,0
629,Rifle Shot Oil Corp,,"900, 555 4th Ave SW  Calgary, AB T2P 3E7 ",2016-05-19 17:18:31,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,5,1,2023-12-08 09:23:49,,4,4 Avenue Southwest,Canada,2,6,22,Calgary,7096.0,2,,0,900,16,2017-07-20,,,T2P 3E7,,24,555,22,0,0,0,0,"555 4 Ave SW #900, Calgary, AB T2P 3E7, Canada",Alberta,Division No. 6,0
630,Rolling Hills Energy Ltd.,23247.0,"700 9 Avenue Southwest, Calgary, AB T2P 1K3, Canada",2016-05-19 17:18:31,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,r,API Admin (Do Not Delete),,3,True,,,2,6,2023-12-08 09:20:26,,2,9 Avenue Southwest,Canada,2,3,56,Calgary,28095.0,5,30207.0,0,,14,2020-07-31,2020-10-05,,T2P 3V4,,901,700,55,0,1,0,0,"700 9 Ave SW, Calgary, AB T2P 3V4, Canada",Alberta,Division No. 6,0
634,"Saguaro Resources, Ltd",,"440  222 - 3rd Ave SW  Calgary, AB T2P 0B4 ",2016-05-19 17:18:32,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,16,10,2022-11-14 17:09:02,,3,3 Avenue Southwest,Canada,2,4,79,Calgary,17646.0,2,27913.0,0,,11,2019-02-04,2020-08-24,,T2P 0B4,,31,222,76,0,3,0,0,"South Tower, 222 3 Ave SW, Calgary, AB T2P 0B4, Canada",Alberta,Division No. 6,0
641,Seven Generations Energy Ltd,,"2500, 300 - 5 Ave SW  Calgary, AB T2P 3C4 ",2016-05-19 17:18:33,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,4,9,2023-12-08 09:23:49,,15,5 Avenue Southwest,Canada,5,2,45,Calgary,29112.0,8,,1,101,18,2020-07-20,,,T2P 3C4,,841,300,45,0,0,0,0,"300 5 Ave SW, Calgary, AB T2P 3C4, Canada",Alberta,Division No. 6,0
642,Shell Canada Energy,,"PO Box 2247, Station 100  Calgary, AB T2P 2M6 ",2016-05-19 17:18:33,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,17,26,2023-12-08 09:23:43,,23,,Canada,2,14,279,Calgary,33378.0,5,4440.0,10,,38,2022-05-30,2017-07-12,,T2P 2M6,,151,,268,0,11,0,0,"Calgary, AB T2P 2M6, Canada",Alberta,Division No. 6,0
645,Spartan Energy Corp,,"850 2nd Street Southwest, Southwest Calgary, Calgary, AB T2P 0R8, Canada",2016-05-19 17:18:33,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,2,0,2021-02-12 21:23:04,,1,2 Street Southwest,Canada,2,7,43,Calgary,14247.0,0,,0,,14,2018-09-10,,,T2P 1B7,,0,850,43,0,0,0,0,"850 2 St SW, Calgary, AB T2P 1B7, Canada",Alberta,Division No. 6,0
646,Spartan Oil Corp,,"606 4th Street Southwest, Southwest Calgary, Calgary, AB T2P 1T1, Canada",2016-05-19 17:18:33,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,4,0,2022-10-26 21:38:18,,1,4 Street Southwest,Canada,2,1,26,Calgary,12287.0,0,,2,,2,2018-05-14,,,T2P 0X7,,0,606,26,0,0,0,0,"606 4 St SW, Calgary, AB T2P 0X7, Canada",Alberta,Division No. 6,0
647,Spectrum Resource Group Inc.,,"204 Main Street, Carlyle, SK S0C 0R0, Canada",2016-05-19 17:18:33,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,0,1,2023-11-29 18:11:20,,1,Main Street,Canada,2,1,2,Carlyle,8401.0,0,,0,,2,2017-10-13,,,S0C 0R0,,0,204,2,0,0,0,0,"204 Main St, Carlyle, SK S0C 0R0, Canada",Saskatchewan,Division No. 1,0
648,Spry2 Energy Inc.,,"407 2 Street Southwest, Calgary, AB T2P 2Y3, Canada",2016-05-19 17:18:33,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,6,4,2021-02-12 21:24:01,,3,2 Street Southwest,Canada,1,1,13,Calgary,2893.0,1,,0,,4,2016-11-23,,,T2P 2Y3,,0,407,13,0,0,0,0,"407 2 St SW, Calgary, AB T2P 2Y3, Canada",Alberta,Division No. 6,0
650,"Spur Resources, LTD",,"1200-332 6 Ave SW  Calgary, AB T2P 2M6 Canada",2016-05-19 17:18:33,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,2,2,2023-11-29 18:17:11,,1,,,2,3,14,,15454.0,1,,0,,8,2018-10-03,,,,,0,,14,0,0,0,0,,,,0
656,Summerland Energy Inc.,,"1000, 500-4th Avenue SW  Calgary, AB T2P 2V6 ",2016-05-19 17:18:34,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,s,API Admin (Do Not Delete),,3,True,,,1,1,2023-06-26 19:22:53,,0,4 Avenue Southwest,Canada,2,1,4,Calgary,6445.0,1,,1,,3,2017-05-30,,,T2P 2V6,,0,500,4,0,0,0,0,"500 4 Ave SW, Calgary, AB T2P 2V6, Canada",Alberta,Division No. 6,0
658,TAQA,23248.0,,2016-05-19 17:18:34,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,1,9,2023-11-06 18:52:37,,8,,,3,4,102,,28718.0,10,13768.0,16,,14,2020-06-08,2018-08-20,,,,7,,99,0,3,0,0,,,,0
661,TimberRock Energy Corp,,"1500, 140 - 4th Ave SW  Calgary, AB T2P 3N3",2016-05-19 17:18:34,ncsmultistagecanada@pipedrivemail.com,"{""id"": 5667256, ""name"": ""Tyler Sanden"", ""email"": ""tsanden@ncsmultistage.com"", ""has_pic"": 1, ""pic_hash"": ""e67d3eecfd622867138042d6790ee288"", ""active_flag"": true, ""value"": 5667256}",7791319,t,Tyler Sanden,,3,True,,,1,7,2023-12-08 09:19:39,,3,4 Avenue Southwest,Canada,4,18,60,Calgary,29497.0,10,9638.0,5,1500,47,2020-07-06,2018-01-08,,T2P 0H5,,56,140,56,0,4,0,0,"1500-140 4 Ave SW, Calgary, AB T2P 0H5, Canada",Alberta,Division No. 6,0
663,Torc Oil & Gas,,"312, 522 11th Ave SW  Calgary, AB T2R 0C8 Canada",2016-05-19 17:18:35,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,5,2022-07-04 18:46:39,,8,11 Avenue Southwest,Canada,2,6,77,Calgary,31827.0,4,10140.0,4,,18,2021-02-03,2018-01-29,16:45:00,T2R 3P2,,0,522,70,0,7,0,0,"522 11 Ave SW, Calgary, AB T2R 3P2, Canada",Alberta,Division No. 6,0
664,Traverse Energy LTD,,"780, 839-5 Ave SW  Calgary, AB T2P 3C8 ",2016-05-19 17:18:35,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 21:27:37,,1,5 Avenue Southwest,Canada,2,1,24,Calgary,15232.0,4,,0,,10,2018-09-21,,,T2P 3C8,,0,839,24,0,0,0,0,"839 5 Ave SW, Calgary, AB T2P 3C8, Canada",Alberta,Division No. 6,0
666,Tourmaline Oil Corp.,,"3700, 250 - 6 Ave, SW  Calgary, AB T2P 3H7 Canada",2016-05-19 17:18:35,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,1,21,2023-12-14 20:06:47,,14,6 Avenue Southwest,Canada,6,29,98,Calgary,19930.0,12,,26,,71,2019-06-11,,,T2P 3H7,,6,250,98,0,0,0,0,"250 6 Ave SW, Calgary, AB T2P 3H7, Canada",Alberta,Division No. 6,0
670,Tristar Management,,"#800 815-8th Ave SW  Calgary, AB T2P 3P1 Canada",2016-05-19 17:18:35,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,t,API Admin (Do Not Delete),,3,True,,,0,0,2021-02-12 21:28:17,,1,8 Avenue Southwest,Canada,2,0,17,Calgary,9129.0,4,,0,800,8,2017-12-05,,,T2P 2T4,,0,815,17,0,0,0,0,"815 8 Ave SW #800, Calgary, AB T2P 2T4, Canada",Alberta,Division No. 6,0
674,Villanova 4 Oil Corp,,"2530 Sandra Schmirler Way, Regina, SK S4W 0M7, Canada",2016-05-19 17:18:35,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,v,API Admin (Do Not Delete),,3,True,,,2,3,2021-02-12 21:30:11,,1,Sandra Schmirler Way,Canada,2,14,12,Regina,7591.0,1,,0,,30,2017-08-10,,,S4W,,0,2530,12,0,0,0,0,"2530 Sandra Schmirler Way, Regina, SK S4W, Canada",Saskatchewan,Division No. 6,0
675,Virginia Hills Oil Corp,,"202 6 Avenue Southwest, Calgary, AB, Canada",2016-05-19 17:18:35,ncsmultistagecanada@pipedrivemail.com,"{""id"": 1860952, ""name"": ""API Admin (Do Not Delete)"", ""email"": ""bi@ncsmultistage.com"", ""has_pic"": 0, ""pic_hash"": null, ""active_flag"": true, ""value"": 1860952}",7791319,v,API Admin (Do Not Delete),,3,True,,,0,1,2021-02-12 21:30:23,,2,6 Avenue Southwest,Canada,2,1,4,Calgary,1472.0,1,,0,,4,2016-08-31,,,T2P 2R9,,0,202,4,0,0,0,0,"202 6 Ave SW, Calgary, AB T2P 2R9, Canada",Alberta,Division No. 6,0
